Beras,Cabai Merah,Cabai Merah Keriting,Cabai Rawit,Cabai Rawit Hijau,Cabai Rawit Merah,Bawang Merah,Bawang Putih,Tanggal Lengkap
11750.0,42500.0,42500.0,31250.0,31250.0,31250.0,27500.0,29250.0,2021-11-08
11750.0,48750.0,50000.0,32500.0,32500.0,32500.0,28250.0,29250.0,2021-11-09
11750.0,53750.0,55000.0,32500.0,32500.0,32500.0,28250.0,29250.0,2021-11-10
11750.0,53750.0,55000.0,32500.0,32500.0,32500.0,28250.0,29250.0,2021-11-11
11750.0,53750.0,55000.0,32500.0,32500.0,32500.0,28250.0,29250.0,2021-11-12
11750.0,53750.0,55000.0,32500.0,32500.0,32500.0,28250.0,29250.0,2021-11-15
11750.0,53750.0,55000.0,32500.0,32500.0,32500.0,28250.0,29250.0,2021-11-16
11750.0,53750.0,55000.0,32500.0,32500.0,32500.0,28250.0,29250.0,2021-11-17
11750.0,53750.0,55000.0,32500.0,32500.0,32500.0,28250.0,29250.0,2021-11-18
11750.0,53750.0,55000.0,32500.0,32500.0,32500.0,28250.0,29250.0,2021-11-19
11750.0,53750.0,55000.0,35000.0,35000.0,35000.0,28250.0,29250.0,2021-11-22
11750.0,53750.0,55000.0,35000.0,35000.0,35000.0,28250.0,29250.0,2021-11-23
11750.0,53750.0,55000.0,35000.0,35000.0,35000.0,28250.0,29250.0,2021-11-24
11750.0,53750.0,55000.0,35000.0,35000.0,35000.0,28250.0,29250.0,2021-11-25
11750.0,53750.0,55000.0,35000.0,35000.0,35000.0,28250.0,29250.0,2021-11-26
11750.0,53750.0,55000.0,35000.0,35000.0,35000.0,28250.0,29250.0,2021-11-29
11750.0,53750.0,55000.0,36250.0,35000.0,37500.0,28250.0,29250.0,2021-11-30
11750.0,53750.0,55000.0,36250.0,35000.0,37500.0,28250.0,29250.0,2021-12-01
11750.0,52500.0,52500.0,41900.0,37500.0,46250.0,27500.0,29250.0,2021-12-02
11750.0,52500.0,52500.0,43150.0,37500.0,48750.0,27500.0,29250.0,2021-12-03
11750.0,52500.0,52500.0,56250.0,40000.0,72500.0,27500.0,29250.0,2021-12-06
11750.0,52500.0,52500.0,57500.0,42500.0,72500.0,27500.0,29250.0,2021-12-07
11750.0,52500.0,52500.0,57500.0,42500.0,72500.0,27500.0,29250.0,2021-12-08
11750.0,52500.0,52500.0,58750.0,45000.0,72500.0,27500.0,29250.0,2021-12-09
11750.0,52500.0,52500.0,58750.0,45000.0,72500.0,28250.0,29250.0,2021-12-10
11750.0,52500.0,52500.0,67500.0,52500.0,82500.0,28750.0,29250.0,2021-12-13
11750.0,53750.0,52500.0,67500.0,52500.0,82500.0,28750.0,29250.0,2021-12-14
11750.0,53750.0,52500.0,73150.0,58750.0,87500.0,28750.0,29250.0,2021-12-15
11750.0,53750.0,52500.0,73150.0,58750.0,87500.0,28750.0,29250.0,2021-12-16
11750.0,53750.0,52500.0,78150.0,63750.0,92500.0,28750.0,29250.0,2021-12-17
11750.0,53750.0,52500.0,79400.0,63750.0,95000.0,28750.0,29250.0,2021-12-20
11850.0,51250.0,47500.0,81900.0,63750.0,100000.0,28750.0,29250.0,2021-12-21
11850.0,51250.0,47500.0,83150.0,66250.0,100000.0,28750.0,29250.0,2021-12-22
11850.0,51250.0,47500.0,83150.0,66250.0,100000.0,28750.0,29250.0,2021-12-23
11850.0,51250.0,47500.0,83150.0,66250.0,100000.0,28750.0,29250.0,2021-12-24
11850.0,51250.0,47500.0,83150.0,66250.0,100000.0,28750.0,29250.0,2021-12-27
11850.0,51250.0,47500.0,83150.0,66250.0,100000.0,28750.0,29250.0,2021-12-28
11850.0,51250.0,47500.0,83150.0,66250.0,100000.0,28750.0,29250.0,2021-12-29
11850.0,51250.0,47500.0,83150.0,66250.0,100000.0,28750.0,29250.0,2021-12-30
11850.0,51250.0,47500.0,83150.0,66250.0,100000.0,28750.0,29250.0,2021-12-31
11850.0,51250.0,47500.0,83150.0,66250.0,100000.0,28750.0,29250.0,2022-01-03
11850.0,50650.0,47500.0,83150.0,66250.0,100000.0,28750.0,29250.0,2022-01-04
11950.0,50650.0,47500.0,83150.0,66250.0,100000.0,28750.0,29250.0,2022-01-05
11950.0,50650.0,47500.0,83150.0,66250.0,100000.0,28750.0,29250.0,2022-01-06
12050.0,50650.0,47500.0,75650.0,61250.0,90000.0,28750.0,29250.0,2022-01-07
12050.0,41900.0,35000.0,66250.0,60000.0,72500.0,28750.0,29250.0,2022-01-10
12050.0,40650.0,35000.0,62500.0,57500.0,67500.0,28750.0,29250.0,2022-01-11
12050.0,38150.0,32500.0,62500.0,57500.0,67500.0,28750.0,29250.0,2022-01-12
12050.0,38150.0,32500.0,62500.0,57500.0,67500.0,28750.0,29250.0,2022-01-13
12050.0,38150.0,32500.0,62500.0,57500.0,67500.0,28750.0,29250.0,2022-01-14
12050.0,38150.0,32500.0,62500.0,57500.0,67500.0,28750.0,29250.0,2022-01-17
12050.0,38150.0,32500.0,62500.0,57500.0,67500.0,28750.0,29250.0,2022-01-18
12050.0,37500.0,32500.0,58750.0,57500.0,60000.0,28750.0,29250.0,2022-01-19
12150.0,37500.0,32500.0,58750.0,57500.0,60000.0,28750.0,29250.0,2022-01-20
12150.0,37500.0,32500.0,58750.0,57500.0,60000.0,28750.0,29250.0,2022-01-21
12150.0,35000.0,32500.0,53750.0,55000.0,52500.0,28750.0,29250.0,2022-01-24
12150.0,35650.0,33750.0,50000.0,50000.0,50000.0,28750.0,29250.0,2022-01-25
12150.0,35650.0,33750.0,48750.0,47500.0,50000.0,28750.0,29250.0,2022-01-26
12150.0,35650.0,33750.0,47500.0,47500.0,47500.0,28750.0,29250.0,2022-01-27
12150.0,35650.0,33750.0,47500.0,47500.0,47500.0,28750.0,29250.0,2022-01-28
12150.0,35650.0,33750.0,47500.0,47500.0,47500.0,28750.0,29250.0,2022-01-31
12150.0,35650.0,33750.0,47500.0,47500.0,47500.0,28750.0,29250.0,2022-02-01
12150.0,35650.0,33750.0,47500.0,47500.0,47500.0,32500.0,29250.0,2022-02-02
12150.0,35650.0,33750.0,47500.0,47500.0,47500.0,32500.0,29250.0,2022-02-03
12150.0,35650.0,33750.0,47500.0,47500.0,47500.0,31750.0,29250.0,2022-02-04
12150.0,36900.0,33750.0,47500.0,47500.0,47500.0,31750.0,29250.0,2022-02-07
12150.0,36900.0,33750.0,47500.0,47500.0,47500.0,31750.0,29250.0,2022-02-08
12150.0,36900.0,33750.0,47500.0,47500.0,47500.0,31750.0,29250.0,2022-02-09
12150.0,36900.0,33750.0,47500.0,47500.0,47500.0,31750.0,29250.0,2022-02-10
12150.0,36900.0,33750.0,47500.0,47500.0,47500.0,34250.0,29250.0,2022-02-11
12150.0,37500.0,35000.0,45000.0,45000.0,45000.0,38750.0,29250.0,2022-02-14
12150.0,37500.0,35000.0,45000.0,45000.0,45000.0,38750.0,29250.0,2022-02-15
12150.0,37500.0,35000.0,45000.0,45000.0,45000.0,38750.0,29250.0,2022-02-16
12150.0,38150.0,36250.0,46900.0,45000.0,48750.0,38750.0,29250.0,2022-02-17
12150.0,39400.0,38750.0,46900.0,45000.0,48750.0,38750.0,29250.0,2022-02-18
12150.0,39400.0,38750.0,47500.0,45000.0,50000.0,37500.0,29250.0,2022-02-21
12150.0,39400.0,38750.0,47500.0,45000.0,50000.0,37500.0,29250.0,2022-02-22
12150.0,40650.0,41250.0,47500.0,45000.0,50000.0,37500.0,29750.0,2022-02-23
12150.0,40650.0,41250.0,47500.0,45000.0,50000.0,37500.0,29750.0,2022-02-24
12150.0,41900.0,41250.0,47500.0,45000.0,50000.0,37500.0,29750.0,2022-02-25
12150.0,41900.0,41250.0,47500.0,45000.0,50000.0,37500.0,29750.0,2022-02-28
12150.0,41900.0,41250.0,57500.0,45000.0,70000.0,37500.0,29750.0,2022-03-01
12150.0,41900.0,41250.0,57500.0,45000.0,70000.0,37500.0,29750.0,2022-03-02
12150.0,41900.0,41250.0,57500.0,45000.0,70000.0,37500.0,29750.0,2022-03-03
12150.0,41900.0,41250.0,61250.0,45000.0,77500.0,37500.0,29750.0,2022-03-04
12150.0,41900.0,41250.0,62500.0,45000.0,80000.0,37500.0,29750.0,2022-03-07
12150.0,43150.0,41250.0,62500.0,45000.0,80000.0,37500.0,29750.0,2022-03-08
12150.0,43150.0,41250.0,62500.0,45000.0,80000.0,37500.0,29750.0,2022-03-09
12150.0,43150.0,41250.0,60000.0,45000.0,75000.0,37000.0,29750.0,2022-03-10
12150.0,43150.0,41250.0,60000.0,45000.0,75000.0,37000.0,29750.0,2022-03-11
12150.0,45000.0,45000.0,60000.0,45000.0,75000.0,37000.0,29750.0,2022-03-14
12150.0,46250.0,45000.0,59400.0,45000.0,73750.0,37000.0,29750.0,2022-03-15
12150.0,55000.0,55000.0,60650.0,47500.0,73750.0,37000.0,29750.0,2022-03-16
12150.0,55000.0,55000.0,60650.0,47500.0,73750.0,37000.0,29750.0,2022-03-17
12150.0,60000.0,60000.0,60650.0,47500.0,73750.0,37000.0,29750.0,2022-03-18
12150.0,58750.0,60000.0,61900.0,47500.0,76250.0,36500.0,29750.0,2022-03-21
12150.0,58750.0,60000.0,61900.0,47500.0,76250.0,36500.0,29750.0,2022-03-22
12150.0,57500.0,57500.0,62500.0,50000.0,75000.0,36500.0,29750.0,2022-03-23
12150.0,57500.0,57500.0,62500.0,50000.0,75000.0,36500.0,29750.0,2022-03-24
12150.0,57500.0,57500.0,62500.0,50000.0,75000.0,36500.0,29750.0,2022-03-25
12150.0,55000.0,55000.0,59400.0,50000.0,68750.0,36250.0,30250.0,2022-03-28
12150.0,55000.0,55000.0,59400.0,50000.0,68750.0,36250.0,30250.0,2022-03-29
12150.0,56250.0,55000.0,60650.0,50000.0,71250.0,36250.0,30250.0,2022-03-30
12150.0,56250.0,55000.0,60650.0,50000.0,71250.0,36250.0,30250.0,2022-03-31
12150.0,61250.0,55000.0,60000.0,50000.0,70000.0,36250.0,30250.0,2022-04-01
12150.0,63750.0,57500.0,60000.0,50000.0,70000.0,36250.0,30250.0,2022-04-04
12150.0,63750.0,57500.0,60000.0,50000.0,70000.0,40000.0,30250.0,2022-04-05
12150.0,63750.0,57500.0,60000.0,50000.0,70000.0,40750.0,30250.0,2022-04-06
12150.0,62500.0,57500.0,60000.0,50000.0,70000.0,40750.0,30250.0,2022-04-07
12150.0,62500.0,57500.0,57500.0,50000.0,65000.0,40750.0,30250.0,2022-04-08
12150.0,58750.0,55000.0,57500.0,50000.0,65000.0,40000.0,30250.0,2022-04-11
12150.0,55000.0,52500.0,57500.0,50000.0,65000.0,40000.0,30250.0,2022-04-12
12150.0,55000.0,52500.0,55000.0,48750.0,61250.0,40000.0,30250.0,2022-04-13
12150.0,55000.0,52500.0,52500.0,48750.0,56250.0,40000.0,30250.0,2022-04-14
12150.0,55000.0,52500.0,52500.0,48750.0,56250.0,40000.0,30250.0,2022-04-15
12150.0,52500.0,50000.0,51250.0,48750.0,53750.0,40000.0,30250.0,2022-04-18
12150.0,52500.0,50000.0,51250.0,48750.0,53750.0,40000.0,30250.0,2022-04-19
12150.0,50000.0,45000.0,43750.0,41250.0,46250.0,40000.0,30250.0,2022-04-20
12150.0,50000.0,45000.0,43750.0,41250.0,46250.0,40000.0,30250.0,2022-04-21
12150.0,46900.0,41250.0,43750.0,41250.0,46250.0,40000.0,30250.0,2022-04-22
12150.0,54400.0,46250.0,43750.0,41250.0,46250.0,43250.0,30750.0,2022-04-25
12150.0,54400.0,46250.0,43750.0,41250.0,46250.0,43250.0,30750.0,2022-04-26
12150.0,58750.0,47500.0,43750.0,41250.0,46250.0,43250.0,30750.0,2022-04-27
12150.0,65000.0,50000.0,44400.0,41250.0,47500.0,43250.0,31500.0,2022-04-28
12150.0,65000.0,50000.0,44400.0,41250.0,47500.0,43250.0,31500.0,2022-04-29
12150.0,65000.0,50000.0,44400.0,41250.0,47500.0,43250.0,31500.0,2022-05-02
12150.0,65000.0,50000.0,44400.0,41250.0,47500.0,43250.0,31500.0,2022-05-03
12150.0,62500.0,52500.0,42500.0,37500.0,47500.0,42250.0,29000.0,2022-05-04
12150.0,62500.0,52500.0,42500.0,37500.0,47500.0,42250.0,29000.0,2022-05-05
12150.0,62500.0,52500.0,42500.0,37500.0,47500.0,42250.0,29000.0,2022-05-06
12150.0,62500.0,52500.0,42500.0,37500.0,47500.0,42250.0,29000.0,2022-05-09
12200.0,61250.0,50000.0,42500.0,37500.0,47500.0,42250.0,29000.0,2022-05-10
12200.0,60000.0,50000.0,42500.0,37500.0,47500.0,42250.0,29000.0,2022-05-11
12200.0,60000.0,50000.0,42500.0,37500.0,47500.0,42250.0,29000.0,2022-05-12
12200.0,58750.0,47500.0,43750.0,40000.0,47500.0,42250.0,29000.0,2022-05-13
12200.0,58750.0,47500.0,43750.0,40000.0,47500.0,42250.0,29000.0,2022-05-16
12200.0,59400.0,47500.0,45000.0,42500.0,47500.0,43750.0,29000.0,2022-05-17
12200.0,59400.0,47500.0,45000.0,42500.0,47500.0,46250.0,29000.0,2022-05-18
12200.0,61250.0,47500.0,45000.0,42500.0,47500.0,46250.0,29000.0,2022-05-19
12200.0,62500.0,50000.0,46250.0,45000.0,47500.0,46250.0,29000.0,2022-05-20
12200.0,62500.0,50000.0,48750.0,45000.0,52500.0,46250.0,29000.0,2022-05-23
12200.0,62500.0,50000.0,48750.0,45000.0,52500.0,46250.0,29000.0,2022-05-24
12200.0,62500.0,50000.0,51250.0,45000.0,57500.0,47500.0,29000.0,2022-05-25
12200.0,62500.0,50000.0,51250.0,45000.0,57500.0,47500.0,29000.0,2022-05-26
12200.0,62500.0,50000.0,52500.0,45000.0,60000.0,47500.0,29000.0,2022-05-27
12200.0,63750.0,52500.0,55000.0,47500.0,62500.0,47000.0,28500.0,2022-05-30
12200.0,64400.0,56250.0,55000.0,47500.0,62500.0,47000.0,28500.0,2022-05-31
12200.0,64400.0,56250.0,55000.0,47500.0,62500.0,47000.0,28500.0,2022-06-01
12200.0,64400.0,56250.0,56250.0,47500.0,65000.0,47000.0,28500.0,2022-06-02
12200.0,64400.0,56250.0,56250.0,47500.0,65000.0,47000.0,28500.0,2022-06-03
12200.0,69400.0,61250.0,66250.0,55000.0,77500.0,47000.0,28500.0,2022-06-06
12200.0,70650.0,63750.0,78750.0,65000.0,92500.0,47000.0,28500.0,2022-06-07
12200.0,71900.0,66250.0,81250.0,67500.0,95000.0,48750.0,28500.0,2022-06-08
12200.0,73150.0,68750.0,82500.0,70000.0,95000.0,48750.0,28500.0,2022-06-09
12200.0,73150.0,68750.0,83750.0,70000.0,97500.0,48750.0,28500.0,2022-06-10
12200.0,73150.0,68750.0,83750.0,70000.0,97500.0,48750.0,28500.0,2022-06-13
12200.0,73750.0,70000.0,83750.0,70000.0,97500.0,48750.0,28500.0,2022-06-14
12200.0,76250.0,75000.0,83150.0,68750.0,97500.0,53750.0,28500.0,2022-06-15
12200.0,76250.0,75000.0,83750.0,70000.0,97500.0,56250.0,28500.0,2022-06-16
12200.0,76250.0,75000.0,85000.0,70000.0,100000.0,56250.0,28500.0,2022-06-17
12200.0,76250.0,75000.0,83750.0,70000.0,97500.0,57500.0,28500.0,2022-06-20
12200.0,76250.0,75000.0,83750.0,70000.0,97500.0,57500.0,28500.0,2022-06-21
12200.0,76250.0,75000.0,83750.0,70000.0,97500.0,57500.0,28500.0,2022-06-22
12200.0,76250.0,75000.0,83750.0,70000.0,97500.0,57500.0,28500.0,2022-06-23
12200.0,77500.0,75000.0,83750.0,70000.0,97500.0,57500.0,28500.0,2022-06-24
12200.0,80000.0,80000.0,83750.0,70000.0,97500.0,57500.0,28500.0,2022-06-27
12200.0,80000.0,80000.0,82500.0,70000.0,95000.0,57000.0,28500.0,2022-06-28
12200.0,78750.0,77500.0,82500.0,70000.0,95000.0,57000.0,28500.0,2022-06-29
12200.0,78750.0,77500.0,78750.0,70000.0,87500.0,57000.0,28500.0,2022-06-30
12200.0,78750.0,77500.0,78750.0,70000.0,87500.0,57000.0,28500.0,2022-07-01
12200.0,85000.0,82500.0,82500.0,75000.0,90000.0,61250.0,28500.0,2022-07-04
12200.0,91250.0,90000.0,88750.0,85000.0,92500.0,61250.0,28500.0,2022-07-05
12200.0,91250.0,90000.0,92500.0,85000.0,100000.0,61250.0,28500.0,2022-07-06
12200.0,97500.0,97500.0,93750.0,87500.0,100000.0,66250.0,28500.0,2022-07-07
12200.0,97500.0,97500.0,93750.0,87500.0,100000.0,66250.0,28500.0,2022-07-08
12200.0,111250.0,110000.0,93750.0,87500.0,100000.0,65500.0,28500.0,2022-07-11
12200.0,118750.0,117500.0,97500.0,92500.0,102500.0,65500.0,28500.0,2022-07-12
12200.0,118750.0,117500.0,100000.0,92500.0,107500.0,65500.0,28500.0,2022-07-13
12200.0,112500.0,115000.0,100000.0,92500.0,107500.0,65500.0,28500.0,2022-07-14
12200.0,110000.0,115000.0,95000.0,87500.0,102500.0,65500.0,28500.0,2022-07-15
12200.0,111250.0,107500.0,85650.0,80000.0,91250.0,71250.0,28500.0,2022-07-18
12200.0,108750.0,102500.0,83150.0,80000.0,86250.0,71250.0,28500.0,2022-07-19
12200.0,105000.0,95000.0,81900.0,77500.0,86250.0,71250.0,28500.0,2022-07-20
12200.0,96900.0,93750.0,78750.0,77500.0,80000.0,68750.0,28500.0,2022-07-21
12200.0,94400.0,93750.0,78750.0,77500.0,80000.0,60000.0,28500.0,2022-07-22
12200.0,91900.0,91250.0,78750.0,77500.0,80000.0,59500.0,28500.0,2022-07-25
12200.0,91900.0,91250.0,78750.0,77500.0,80000.0,59500.0,28500.0,2022-07-26
12200.0,87500.0,90000.0,78750.0,77500.0,80000.0,57000.0,28500.0,2022-07-27
12200.0,82500.0,80000.0,76250.0,77500.0,75000.0,54500.0,28500.0,2022-07-28
12200.0,82500.0,80000.0,76250.0,77500.0,75000.0,54500.0,28500.0,2022-07-29
12200.0,81250.0,77500.0,75000.0,77500.0,72500.0,51000.0,28000.0,2022-08-01
12200.0,81250.0,77500.0,75000.0,77500.0,72500.0,51000.0,28000.0,2022-08-02
12200.0,81250.0,77500.0,75000.0,77500.0,72500.0,51000.0,28000.0,2022-08-03
12200.0,81250.0,77500.0,75000.0,77500.0,72500.0,51000.0,28000.0,2022-08-04
12200.0,80650.0,77500.0,75000.0,77500.0,72500.0,50000.0,28000.0,2022-08-05
12200.0,79400.0,77500.0,72500.0,75000.0,70000.0,48750.0,28000.0,2022-08-08
12200.0,79400.0,77500.0,72500.0,75000.0,70000.0,48750.0,28000.0,2022-08-09
12200.0,80650.0,80000.0,72500.0,75000.0,70000.0,48750.0,28000.0,2022-08-10
12200.0,80650.0,80000.0,72500.0,75000.0,70000.0,48750.0,28000.0,2022-08-11
12200.0,80650.0,80000.0,72500.0,75000.0,70000.0,48750.0,28000.0,2022-08-12
12200.0,80650.0,80000.0,72500.0,75000.0,70000.0,48750.0,28000.0,2022-08-15
12200.0,80650.0,80000.0,72500.0,75000.0,70000.0,48750.0,28000.0,2022-08-16
12200.0,80650.0,80000.0,72500.0,75000.0,70000.0,48750.0,28000.0,2022-08-17
12200.0,80650.0,80000.0,72500.0,75000.0,70000.0,48750.0,28000.0,2022-08-18
12200.0,79400.0,77500.0,71250.0,75000.0,67500.0,48250.0,28000.0,2022-08-19
12200.0,79400.0,77500.0,65000.0,67500.0,62500.0,44000.0,28000.0,2022-08-22
12200.0,78150.0,77500.0,62500.0,65000.0,60000.0,40000.0,28000.0,2022-08-23
12200.0,78150.0,77500.0,62500.0,65000.0,60000.0,40000.0,28000.0,2022-08-24
12200.0,76900.0,75000.0,62500.0,65000.0,60000.0,40000.0,28000.0,2022-08-25
12200.0,75000.0,75000.0,62500.0,65000.0,60000.0,40000.0,28000.0,2022-08-26
12200.0,72500.0,70000.0,61250.0,62500.0,60000.0,40000.0,28000.0,2022-08-29
12200.0,72500.0,70000.0,61250.0,62500.0,60000.0,38750.0,28000.0,2022-08-30
12200.0,72500.0,70000.0,61250.0,62500.0,60000.0,38750.0,28000.0,2022-08-31
12200.0,72500.0,70000.0,58750.0,60000.0,57500.0,38750.0,28000.0,2022-09-01
12200.0,75000.0,72500.0,58750.0,60000.0,57500.0,38750.0,28000.0,2022-09-02
12200.0,75650.0,73750.0,59400.0,60000.0,58750.0,39250.0,28000.0,2022-09-05
12200.0,78750.0,78750.0,59400.0,60000.0,58750.0,39250.0,28000.0,2022-09-06
12200.0,78750.0,78750.0,59400.0,60000.0,58750.0,39250.0,28000.0,2022-09-07
12200.0,80650.0,82500.0,61900.0,60000.0,63750.0,39500.0,28000.0,2022-09-08
12200.0,82500.0,83750.0,61900.0,60000.0,63750.0,39500.0,28000.0,2022-09-09
12200.0,82500.0,83750.0,61900.0,60000.0,63750.0,39500.0,28000.0,2022-09-12
12200.0,82500.0,83750.0,61900.0,60000.0,63750.0,39500.0,28000.0,2022-09-13
