Beras,Cabai Merah,Cabai Merah Keriting,Cabai Rawit,Cabai Rawit Hijau,Cabai Rawit Merah,Bawang Merah,Bawang Putih,Tanggal Lengkap
12200.0,82500.0,83750.0,61900.0,60000.0,63750.0,39500.0,28000.0,2022-09-14
12200.0,82500.0,83750.0,61900.0,60000.0,63750.0,39500.0,28000.0,2022-09-15
12200.0,80650.0,80000.0,63150.0,60000.0,66250.0,39500.0,28000.0,2022-09-16
12200.0,78150.0,75000.0,64400.0,60000.0,68750.0,39500.0,28000.0,2022-09-19
12200.0,78150.0,75000.0,64400.0,60000.0,68750.0,39500.0,28000.0,2022-09-20
12200.0,78150.0,75000.0,64400.0,60000.0,68750.0,39500.0,28000.0,2022-09-21
12200.0,78150.0,75000.0,64400.0,60000.0,68750.0,39500.0,28000.0,2022-09-22
12200.0,75650.0,75000.0,64400.0,60000.0,68750.0,39500.0,28000.0,2022-09-23
12200.0,71900.0,67500.0,64400.0,60000.0,68750.0,39500.0,28000.0,2022-09-26
12200.0,71900.0,67500.0,64400.0,60000.0,68750.0,39500.0,28000.0,2022-09-27
12200.0,71900.0,67500.0,64400.0,60000.0,68750.0,39500.0,28000.0,2022-09-28
12200.0,71250.0,67500.0,63150.0,57500.0,68750.0,39500.0,28000.0,2022-09-29
12200.0,70000.0,66250.0,63150.0,57500.0,68750.0,39500.0,28000.0,2022-09-30
12200.0,66250.0,62500.0,60000.0,55000.0,65000.0,38750.0,28000.0,2022-10-03
12200.0,65650.0,62500.0,59400.0,55000.0,63750.0,38750.0,28000.0,2022-10-04
12200.0,61900.0,57500.0,59400.0,55000.0,63750.0,38750.0,28000.0,2022-10-05
12200.0,61900.0,57500.0,59400.0,55000.0,63750.0,38750.0,28000.0,2022-10-06
12200.0,61900.0,57500.0,59400.0,55000.0,63750.0,41250.0,28000.0,2022-10-07
12200.0,61900.0,57500.0,59400.0,55000.0,63750.0,41250.0,28000.0,2022-10-10
12200.0,61900.0,57500.0,59400.0,55000.0,63750.0,41250.0,28000.0,2022-10-11
12200.0,67500.0,65000.0,58750.0,52500.0,65000.0,41500.0,27500.0,2022-10-12
12200.0,69400.0,70000.0,56250.0,47500.0,65000.0,40250.0,27500.0,2022-10-13
12200.0,69400.0,70000.0,56250.0,47500.0,65000.0,40250.0,27500.0,2022-10-14
12200.0,68150.0,67500.0,56250.0,47500.0,65000.0,40250.0,27500.0,2022-10-17
12200.0,66900.0,67500.0,55000.0,45000.0,65000.0,40250.0,27500.0,2022-10-18
12200.0,66900.0,67500.0,55000.0,45000.0,65000.0,40250.0,27500.0,2022-10-19
12200.0,60000.0,60000.0,52500.0,45000.0,60000.0,40250.0,27500.0,2022-10-20
12200.0,58750.0,57500.0,52500.0,45000.0,60000.0,40250.0,27500.0,2022-10-21
12200.0,56250.0,55000.0,50000.0,42500.0,57500.0,40250.0,27500.0,2022-10-24
12200.0,53750.0,55000.0,47500.0,42500.0,52500.0,40250.0,27500.0,2022-10-25
12200.0,53750.0,55000.0,47500.0,42500.0,52500.0,40250.0,27500.0,2022-10-26
12200.0,53750.0,55000.0,47500.0,42500.0,52500.0,40250.0,27500.0,2022-10-27
12200.0,53750.0,55000.0,47500.0,42500.0,52500.0,40750.0,27500.0,2022-10-28
12200.0,52500.0,52500.0,47500.0,42500.0,52500.0,42000.0,27500.0,2022-10-31
12200.0,50000.0,47500.0,45000.0,42500.0,47500.0,42000.0,27500.0,2022-11-01
12200.0,50000.0,47500.0,45000.0,42500.0,47500.0,42000.0,27500.0,2022-11-02
12200.0,50000.0,47500.0,45000.0,42500.0,47500.0,42000.0,27500.0,2022-11-03
12200.0,48750.0,45000.0,45000.0,42500.0,47500.0,42000.0,27500.0,2022-11-04
12200.0,48750.0,45000.0,45000.0,42500.0,47500.0,42000.0,27500.0,2022-11-07
12200.0,47500.0,45000.0,43750.0,42500.0,45000.0,42000.0,27500.0,2022-11-08
12200.0,46900.0,45000.0,43750.0,42500.0,45000.0,42000.0,27500.0,2022-11-09
12200.0,46250.0,45000.0,42500.0,40000.0,45000.0,42000.0,27500.0,2022-11-10
12200.0,45000.0,45000.0,40000.0,37500.0,42500.0,42000.0,27500.0,2022-11-11
12200.0,42500.0,40000.0,40000.0,37500.0,42500.0,39000.0,27500.0,2022-11-14
12200.0,42500.0,40000.0,40000.0,37500.0,42500.0,39000.0,27500.0,2022-11-15
12200.0,42500.0,40000.0,39400.0,37500.0,41250.0,39000.0,27500.0,2022-11-16
12200.0,42500.0,40000.0,39400.0,37500.0,41250.0,39000.0,27500.0,2022-11-17
12200.0,42500.0,40000.0,39400.0,37500.0,41250.0,39000.0,27500.0,2022-11-18
12200.0,42500.0,40000.0,41900.0,40000.0,43750.0,39000.0,27500.0,2022-11-21
12200.0,42500.0,40000.0,41250.0,40000.0,42500.0,39000.0,27500.0,2022-11-22
12200.0,42500.0,40000.0,41250.0,40000.0,42500.0,39000.0,27500.0,2022-11-23
12200.0,42500.0,40000.0,41250.0,40000.0,42500.0,36500.0,27500.0,2022-11-24
12250.0,42500.0,40000.0,41250.0,40000.0,42500.0,36500.0,27500.0,2022-11-25
12300.0,42500.0,40000.0,41250.0,40000.0,42500.0,36500.0,27500.0,2022-11-28
12300.0,42500.0,40000.0,41250.0,40000.0,42500.0,36500.0,27500.0,2022-11-29
12300.0,43750.0,42500.0,41250.0,40000.0,42500.0,36000.0,27500.0,2022-11-30
12300.0,43750.0,42500.0,41250.0,40000.0,42500.0,36000.0,27500.0,2022-12-01
12300.0,43750.0,42500.0,40000.0,40000.0,40000.0,36000.0,27500.0,2022-12-02
12300.0,43750.0,42500.0,41250.0,40000.0,42500.0,36000.0,27500.0,2022-12-05
12300.0,45000.0,45000.0,41250.0,40000.0,42500.0,36000.0,27500.0,2022-12-06
12300.0,45000.0,45000.0,41250.0,40000.0,42500.0,36000.0,27500.0,2022-12-07
12350.0,43750.0,42500.0,41250.0,40000.0,42500.0,36500.0,27500.0,2022-12-08
12350.0,43750.0,42500.0,41250.0,40000.0,42500.0,36500.0,27500.0,2022-12-09
12350.0,45000.0,42500.0,50000.0,50000.0,50000.0,36500.0,27500.0,2022-12-12
12350.0,45000.0,42500.0,51250.0,52500.0,50000.0,36500.0,27500.0,2022-12-13
12350.0,47500.0,47500.0,55000.0,55000.0,55000.0,36500.0,27500.0,2022-12-14
12350.0,47500.0,47500.0,55000.0,55000.0,55000.0,36500.0,27500.0,2022-12-15
12350.0,47500.0,47500.0,55000.0,55000.0,55000.0,36500.0,27500.0,2022-12-16
12350.0,47500.0,47500.0,57500.0,57500.0,57500.0,36500.0,27500.0,2022-12-19
12350.0,47500.0,47500.0,62500.0,62500.0,62500.0,36500.0,27500.0,2022-12-20
12450.0,47500.0,47500.0,62500.0,62500.0,62500.0,36500.0,27500.0,2022-12-21
12450.0,46250.0,45000.0,62500.0,62500.0,62500.0,36500.0,27500.0,2022-12-22
12500.0,47500.0,47500.0,62500.0,62500.0,62500.0,36500.0,27500.0,2022-12-23
12500.0,47500.0,47500.0,62500.0,62500.0,62500.0,36500.0,27500.0,2022-12-26
12500.0,47500.0,47500.0,62500.0,62500.0,62500.0,36500.0,27500.0,2022-12-27
12500.0,47500.0,47500.0,62500.0,62500.0,62500.0,36500.0,27500.0,2022-12-28
12500.0,47500.0,47500.0,62500.0,62500.0,62500.0,36500.0,27500.0,2022-12-29
12500.0,47500.0,47500.0,62500.0,62500.0,62500.0,36500.0,27500.0,2022-12-30
12500.0,47500.0,47500.0,68750.0,65000.0,72500.0,37500.0,27500.0,2023-01-02
12500.0,47500.0,47500.0,72500.0,70000.0,75000.0,37500.0,27500.0,2023-01-03
12500.0,48750.0,50000.0,76250.0,75000.0,77500.0,37500.0,27500.0,2023-01-04
12500.0,50000.0,50000.0,76250.0,75000.0,77500.0,37000.0,27500.0,2023-01-05
12500.0,50000.0,50000.0,75000.0,75000.0,75000.0,37000.0,27500.0,2023-01-06
12500.0,50000.0,50000.0,76250.0,75000.0,77500.0,37000.0,27500.0,2023-01-09
12500.0,52500.0,52500.0,77500.0,75000.0,80000.0,37000.0,27500.0,2023-01-10
12500.0,52500.0,52500.0,75000.0,72500.0,77500.0,37000.0,27500.0,2023-01-11
12500.0,52500.0,52500.0,68750.0,62500.0,75000.0,37000.0,27500.0,2023-01-12
12500.0,52500.0,52500.0,68750.0,62500.0,75000.0,37000.0,27500.0,2023-01-13
12550.0,52500.0,52500.0,71250.0,67500.0,75000.0,40500.0,27500.0,2023-01-16
12550.0,52500.0,52500.0,71250.0,67500.0,75000.0,40500.0,27500.0,2023-01-17
12550.0,52500.0,52500.0,67500.0,62500.0,72500.0,41500.0,27500.0,2023-01-18
12550.0,52500.0,52500.0,67500.0,62500.0,72500.0,47500.0,27500.0,2023-01-19
12550.0,52500.0,52500.0,68750.0,62500.0,75000.0,47500.0,27500.0,2023-01-20
12550.0,52500.0,52500.0,68750.0,62500.0,75000.0,47500.0,27500.0,2023-01-23
12550.0,52500.0,52500.0,68750.0,62500.0,75000.0,47500.0,27500.0,2023-01-24
12650.0,52500.0,52500.0,65000.0,60000.0,70000.0,47500.0,27500.0,2023-01-25
12700.0,52500.0,52500.0,65000.0,60000.0,70000.0,47500.0,27500.0,2023-01-26
12700.0,52500.0,52500.0,66250.0,60000.0,72500.0,47500.0,27500.0,2023-01-27
12700.0,52500.0,52500.0,67500.0,62500.0,72500.0,46500.0,27500.0,2023-01-30
12700.0,52500.0,52500.0,67500.0,62500.0,72500.0,49500.0,28500.0,2023-01-31
12700.0,53750.0,55000.0,67500.0,62500.0,72500.0,49500.0,28500.0,2023-02-01
12700.0,53750.0,55000.0,67500.0,62500.0,72500.0,49500.0,28500.0,2023-02-02
12800.0,53750.0,55000.0,67500.0,62500.0,72500.0,49500.0,28500.0,2023-02-03
12950.0,53750.0,55000.0,67500.0,62500.0,72500.0,49500.0,28500.0,2023-02-06
12950.0,53750.0,55000.0,67500.0,62500.0,72500.0,49500.0,28500.0,2023-02-07
12950.0,53750.0,55000.0,67500.0,62500.0,72500.0,49500.0,28500.0,2023-02-08
13050.0,53750.0,55000.0,66250.0,60000.0,72500.0,50000.0,28000.0,2023-02-09
13050.0,53750.0,55000.0,66250.0,60000.0,72500.0,50000.0,28000.0,2023-02-10
13200.0,52500.0,52500.0,64400.0,60000.0,68750.0,44500.0,28000.0,2023-02-13
13200.0,51250.0,52500.0,64400.0,60000.0,68750.0,44500.0,28000.0,2023-02-14
13400.0,51250.0,52500.0,64400.0,60000.0,68750.0,44500.0,28000.0,2023-02-15
13400.0,51250.0,52500.0,65650.0,60000.0,71250.0,44500.0,28000.0,2023-02-16
13400.0,52500.0,55000.0,68750.0,62500.0,75000.0,43250.0,28000.0,2023-02-17
13400.0,53750.0,57500.0,68750.0,62500.0,75000.0,41750.0,28000.0,2023-02-20
13400.0,53750.0,57500.0,68750.0,62500.0,75000.0,41750.0,28000.0,2023-02-21
13400.0,55000.0,57500.0,68750.0,62500.0,75000.0,41750.0,28000.0,2023-02-22
13400.0,57500.0,60000.0,71250.0,67500.0,75000.0,40500.0,28000.0,2023-02-23
13400.0,57500.0,60000.0,70000.0,67500.0,72500.0,40000.0,28000.0,2023-02-24
13300.0,57500.0,60000.0,70000.0,67500.0,72500.0,40000.0,28000.0,2023-02-27
13300.0,56250.0,57500.0,70000.0,67500.0,72500.0,40000.0,28000.0,2023-02-28
13300.0,56250.0,57500.0,67500.0,65000.0,70000.0,40000.0,29250.0,2023-03-01
13300.0,56250.0,57500.0,65000.0,60000.0,70000.0,40000.0,29250.0,2023-03-02
13300.0,56250.0,57500.0,63750.0,57500.0,70000.0,40000.0,30250.0,2023-03-03
13300.0,56250.0,57500.0,63750.0,57500.0,70000.0,40000.0,30250.0,2023-03-06
13300.0,56250.0,57500.0,63750.0,57500.0,70000.0,40000.0,30250.0,2023-03-07
13300.0,56250.0,57500.0,63750.0,57500.0,70000.0,40000.0,31750.0,2023-03-08
13300.0,56250.0,57500.0,63750.0,57500.0,70000.0,40000.0,31750.0,2023-03-09
13300.0,56250.0,57500.0,65000.0,57500.0,72500.0,40000.0,33250.0,2023-03-10
13300.0,55000.0,55000.0,65000.0,57500.0,72500.0,40000.0,33250.0,2023-03-13
13300.0,55000.0,55000.0,65000.0,57500.0,72500.0,40000.0,33250.0,2023-03-14
13300.0,55000.0,55000.0,65000.0,57500.0,72500.0,40000.0,33250.0,2023-03-15
13350.0,55000.0,55000.0,65000.0,57500.0,72500.0,40000.0,33250.0,2023-03-16
13350.0,55000.0,55000.0,65000.0,57500.0,72500.0,40000.0,32250.0,2023-03-17
13350.0,55000.0,55000.0,67500.0,57500.0,77500.0,40000.0,32250.0,2023-03-20
13500.0,55000.0,55000.0,73750.0,60000.0,87500.0,40000.0,32250.0,2023-03-21
13500.0,55000.0,55000.0,73750.0,60000.0,87500.0,40000.0,32250.0,2023-03-22
13500.0,55000.0,55000.0,73750.0,60000.0,87500.0,40000.0,32250.0,2023-03-23
13500.0,55000.0,55000.0,75000.0,62500.0,87500.0,40000.0,32750.0,2023-03-24
13500.0,55000.0,55000.0,73750.0,62500.0,85000.0,40000.0,32750.0,2023-03-27
13500.0,53750.0,52500.0,68750.0,57500.0,80000.0,40000.0,33500.0,2023-03-28
13500.0,51250.0,50000.0,67500.0,55000.0,80000.0,40000.0,33500.0,2023-03-29
13500.0,51250.0,50000.0,65000.0,52500.0,77500.0,40000.0,33500.0,2023-03-30
13500.0,51250.0,50000.0,65000.0,52500.0,77500.0,40000.0,31000.0,2023-03-31
13500.0,48750.0,45000.0,65000.0,52500.0,77500.0,37500.0,31000.0,2023-04-03
13500.0,47500.0,42500.0,61250.0,50000.0,72500.0,37500.0,31000.0,2023-04-04
13500.0,47500.0,42500.0,56250.0,50000.0,62500.0,37500.0,31000.0,2023-04-05
13500.0,47500.0,42500.0,52500.0,50000.0,55000.0,37500.0,31000.0,2023-04-06
13500.0,47500.0,42500.0,52500.0,50000.0,55000.0,37500.0,31000.0,2023-04-07
13500.0,47500.0,42500.0,51250.0,47500.0,55000.0,37500.0,31000.0,2023-04-10
13500.0,47500.0,42500.0,51250.0,47500.0,55000.0,37500.0,31000.0,2023-04-11
13500.0,47500.0,42500.0,51250.0,47500.0,55000.0,37500.0,31000.0,2023-04-12
13500.0,47500.0,42500.0,51250.0,47500.0,55000.0,37500.0,31000.0,2023-04-13
13500.0,48750.0,45000.0,51250.0,47500.0,55000.0,37500.0,31000.0,2023-04-14
13500.0,62500.0,55000.0,55000.0,52500.0,57500.0,40000.0,31000.0,2023-04-17
13500.0,80000.0,75000.0,63750.0,60000.0,67500.0,41250.0,31500.0,2023-04-18
13500.0,80000.0,75000.0,63750.0,60000.0,67500.0,41250.0,31500.0,2023-04-19
13500.0,80000.0,75000.0,63750.0,60000.0,67500.0,41250.0,31500.0,2023-04-20
13500.0,80000.0,75000.0,63750.0,60000.0,67500.0,41250.0,31500.0,2023-04-21
13500.0,80000.0,75000.0,63750.0,60000.0,67500.0,41250.0,31500.0,2023-04-24
13500.0,80000.0,75000.0,63750.0,60000.0,67500.0,41250.0,31500.0,2023-04-25
13500.0,70000.0,65000.0,57500.0,55000.0,60000.0,40000.0,31500.0,2023-04-26
13500.0,57500.0,55000.0,47500.0,45000.0,50000.0,40000.0,39000.0,2023-04-27
13500.0,48750.0,47500.0,42500.0,40000.0,45000.0,40000.0,39000.0,2023-04-28
13500.0,48750.0,47500.0,42500.0,40000.0,45000.0,40000.0,39000.0,2023-05-01
13500.0,48750.0,47500.0,42500.0,40000.0,45000.0,40000.0,39000.0,2023-05-02
13500.0,46250.0,45000.0,41250.0,40000.0,42500.0,40000.0,39000.0,2023-05-03
13500.0,46250.0,45000.0,41250.0,40000.0,42500.0,40000.0,39000.0,2023-05-04
13500.0,42500.0,40000.0,41250.0,40000.0,42500.0,40000.0,42000.0,2023-05-05
13500.0,43750.0,40000.0,42500.0,42500.0,42500.0,40750.0,39000.0,2023-05-08
13500.0,43750.0,40000.0,42500.0,42500.0,42500.0,40750.0,39000.0,2023-05-09
13500.0,43750.0,40000.0,42500.0,42500.0,42500.0,44000.0,39000.0,2023-05-10
13500.0,43750.0,40000.0,42500.0,42500.0,42500.0,44000.0,39000.0,2023-05-11
13500.0,47500.0,40000.0,42500.0,42500.0,42500.0,44500.0,40000.0,2023-05-12
13500.0,52500.0,40000.0,42500.0,42500.0,42500.0,44000.0,40000.0,2023-05-15
13500.0,52500.0,40000.0,42500.0,42500.0,42500.0,41500.0,40000.0,2023-05-16
13500.0,57500.0,40000.0,43750.0,45000.0,42500.0,42000.0,40000.0,2023-05-17
13500.0,57500.0,40000.0,43750.0,45000.0,42500.0,42000.0,40000.0,2023-05-18
13500.0,57500.0,40000.0,46250.0,47500.0,45000.0,42000.0,40000.0,2023-05-19
13500.0,62500.0,45000.0,48750.0,47500.0,50000.0,44500.0,40000.0,2023-05-22
13500.0,61250.0,47500.0,52500.0,47500.0,57500.0,44500.0,40000.0,2023-05-23
13500.0,61250.0,47500.0,52500.0,47500.0,57500.0,44500.0,40000.0,2023-05-24
13500.0,61250.0,47500.0,52500.0,47500.0,57500.0,44500.0,40000.0,2023-05-25
13500.0,61250.0,47500.0,52500.0,47500.0,57500.0,44500.0,40000.0,2023-05-26
13500.0,58750.0,42500.0,53750.0,50000.0,57500.0,44500.0,40000.0,2023-05-29
13500.0,58750.0,42500.0,53750.0,50000.0,57500.0,44500.0,40000.0,2023-05-30
13500.0,58750.0,42500.0,53750.0,50000.0,57500.0,44500.0,40000.0,2023-05-31
13500.0,58750.0,42500.0,53750.0,50000.0,57500.0,44500.0,40000.0,2023-06-01
13500.0,58750.0,42500.0,53750.0,50000.0,57500.0,44500.0,40000.0,2023-06-02
13500.0,48750.0,42500.0,48750.0,47500.0,50000.0,44000.0,40000.0,2023-06-05
13500.0,48750.0,42500.0,48750.0,47500.0,50000.0,44000.0,40000.0,2023-06-06
13500.0,48750.0,42500.0,48750.0,47500.0,50000.0,44000.0,40000.0,2023-06-07
13500.0,48750.0,42500.0,48750.0,47500.0,50000.0,44000.0,40000.0,2023-06-08
13500.0,48750.0,42500.0,48750.0,47500.0,50000.0,43250.0,40000.0,2023-06-09
13500.0,47500.0,40000.0,50000.0,47500.0,52500.0,42500.0,40000.0,2023-06-12
13500.0,47500.0,40000.0,51250.0,47500.0,55000.0,42500.0,40000.0,2023-06-13
13500.0,47500.0,40000.0,51250.0,47500.0,55000.0,42500.0,40000.0,2023-06-14
13500.0,46250.0,37500.0,51250.0,47500.0,55000.0,42500.0,40000.0,2023-06-15
13500.0,46250.0,37500.0,51250.0,47500.0,55000.0,42500.0,40000.0,2023-06-16
13500.0,46250.0,37500.0,51250.0,47500.0,55000.0,42500.0,40000.0,2023-06-19
13500.0,45000.0,35000.0,51250.0,47500.0,55000.0,42500.0,40000.0,2023-06-20
13500.0,45000.0,35000.0,51250.0,47500.0,55000.0,42500.0,40000.0,2023-06-21
13500.0,45000.0,35000.0,51250.0,47500.0,55000.0,42500.0,40000.0,2023-06-22
13500.0,46250.0,35000.0,51250.0,47500.0,55000.0,42500.0,40000.0,2023-06-23
13500.0,50000.0,35000.0,51250.0,47500.0,55000.0,42500.0,40000.0,2023-06-26
13500.0,53750.0,35000.0,51250.0,47500.0,55000.0,42500.0,40000.0,2023-06-27
13500.0,53750.0,35000.0,51250.0,47500.0,55000.0,42500.0,40000.0,2023-06-28
13500.0,53750.0,35000.0,51250.0,47500.0,55000.0,42500.0,40000.0,2023-06-29
13500.0,53750.0,35000.0,51250.0,47500.0,55000.0,42500.0,40000.0,2023-06-30
13500.0,63750.0,52500.0,46250.0,45000.0,47500.0,42250.0,40000.0,2023-07-03
13500.0,63750.0,52500.0,46250.0,45000.0,47500.0,42250.0,40000.0,2023-07-04
13500.0,65000.0,55000.0,45000.0,45000.0,45000.0,39250.0,40000.0,2023-07-05
13500.0,61250.0,52500.0,43750.0,42500.0,45000.0,39250.0,41250.0,2023-07-06
13500.0,60000.0,52500.0,43750.0,42500.0,45000.0,39250.0,41250.0,2023-07-07
13500.0,56250.0,45000.0,43750.0,42500.0,45000.0,38750.0,42250.0,2023-07-10
13500.0,55000.0,45000.0,43750.0,42500.0,45000.0,36250.0,42250.0,2023-07-11
13500.0,55000.0,45000.0,43750.0,42500.0,45000.0,36250.0,42250.0,2023-07-12
13500.0,55000.0,45000.0,43750.0,42500.0,45000.0,36250.0,42250.0,2023-07-13
13500.0,55000.0,45000.0,43750.0,42500.0,45000.0,36250.0,42250.0,2023-07-14
13500.0,51250.0,42500.0,43750.0,42500.0,45000.0,36250.0,42250.0,2023-07-17
13500.0,51250.0,42500.0,43750.0,42500.0,45000.0,36250.0,42250.0,2023-07-18
13500.0,51250.0,42500.0,43750.0,42500.0,45000.0,36250.0,42250.0,2023-07-19
13500.0,50000.0,42500.0,43750.0,42500.0,45000.0,36250.0,42250.0,2023-07-20
13500.0,48750.0,42500.0,40000.0,40000.0,40000.0,33750.0,42250.0,2023-07-21
